number_run,timestamp_local,timestamp_utc,collimatore_timestamp_gva,collimatore_timestamp_utc,collimatore131x,collimatore131y,collimatore197x,collimatore197y
20951,2026-06-15 05:57:00+02:00,2026-06-15 03:57:00+00:00,2026-06-15 03:30:42.420000+02:00,2026-06-15 01:30:42.420000+00:00,-20,20,-10,10
20952,2026-06-15 06:27:00+02:00,2026-06-15 04:27:00+00:00,2026-06-15 03:30:42.420000+02:00,2026-06-15 01:30:42.420000+00:00,-20,20,-10,10
20953,2026-06-15 06:33:00+02:00,2026-06-15 04:33:00+00:00,2026-06-15 03:30:42.420000+02:00,2026-06-15 01:30:42.420000+00:00,-20,20,-10,10
20954,2026-06-15 07:10:00+02:00,2026-06-15 05:10:00+00:00,2026-06-15 03:30:42.420000+02:00,2026-06-15 01:30:42.420000+00:00,-20,20,-10,10
20955,2026-06-15 07:33:00+02:00,2026-06-15 05:33:00+00:00,2026-06-15 03:30:42.420000+02:00,2026-06-15 01:30:42.420000+00:00,-20,20,-10,10
20956,2026-06-15 07:38:00+02:00,2026-06-15 05:38:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20957,2026-06-15 09:33:00+02:00,2026-06-15 07:33:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20958,2026-06-15 09:36:00+02:00,2026-06-15 07:36:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20959,2026-06-15 09:42:00+02:00,2026-06-15 07:42:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20960,2026-06-15 10:42:00+02:00,2026-06-15 08:42:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20961,2026-06-15 11:02:00+02:00,2026-06-15 09:02:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20963,2026-06-15 11:40:00+02:00,2026-06-15 09:40:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20964,2026-06-15 11:49:00+02:00,2026-06-15 09:49:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20965,2026-06-15 12:04:00+02:00,2026-06-15 10:04:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20966,2026-06-15 13:18:00+02:00,2026-06-15 11:18:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20967,2026-06-15 13:57:00+02:00,2026-06-15 11:57:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20968,2026-06-15 14:51:00+02:00,2026-06-15 12:51:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20969,2026-06-15 14:54:00+02:00,2026-06-15 12:54:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20970,2026-06-15 16:58:00+02:00,2026-06-15 14:58:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20971,2026-06-15 17:02:00+02:00,2026-06-15 15:02:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20972,2026-06-15 17:05:00+02:00,2026-06-15 15:05:00+00:00,2026-06-15 07:35:29.290000+02:00,2026-06-15 05:35:29.290000+00:00,-15,15,-20,20
20973,2026-06-15 17:38:00+02:00,2026-06-15 15:38:00+00:00,2026-06-15 17:35:31.310000+02:00,2026-06-15 15:35:31.310000+00:00,-8,8,-12,12
20974,2026-06-15 17:52:00+02:00,2026-06-15 15:52:00+00:00,2026-06-15 17:35:31.310000+02:00,2026-06-15 15:35:31.310000+00:00,-8,8,-12,12
20975,2026-06-15 18:06:00+02:00,2026-06-15 16:06:00+00:00,2026-06-15 17:35:31.310000+02:00,2026-06-15 15:35:31.310000+00:00,-8,8,-12,12
20976,2026-06-15 18:17:00+02:00,2026-06-15 16:17:00+00:00,2026-06-15 17:35:31.310000+02:00,2026-06-15 15:35:31.310000+00:00,-8,8,-12,12
20977,2026-06-15 18:30:00+02:00,2026-06-15 16:30:00+00:00,2026-06-15 17:35:31.310000+02:00,2026-06-15 15:35:31.310000+00:00,-8,8,-12,12
20978,2026-06-15 18:45:00+02:00,2026-06-15 16:45:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20979,2026-06-15 18:57:00+02:00,2026-06-15 16:57:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20980,2026-06-15 19:02:00+02:00,2026-06-15 17:02:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20981,2026-06-15 19:34:00+02:00,2026-06-15 17:34:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20982,2026-06-15 19:47:00+02:00,2026-06-15 17:47:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20983,2026-06-15 19:55:00+02:00,2026-06-15 17:55:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20984,2026-06-15 20:03:00+02:00,2026-06-15 18:03:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20985,2026-06-15 20:18:00+02:00,2026-06-15 18:18:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20986,2026-06-15 20:24:00+02:00,2026-06-15 18:24:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20987,2026-06-15 20:38:00+02:00,2026-06-15 18:38:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20988,2026-06-15 20:44:00+02:00,2026-06-15 18:44:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20989,2026-06-15 20:56:00+02:00,2026-06-15 18:56:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20990,2026-06-15 21:33:00+02:00,2026-06-15 19:33:00+00:00,2026-06-15 18:42:44.440000+02:00,2026-06-15 16:42:44.440000+00:00,-15,15,-15,15
20991,2026-06-15 22:06:00+02:00,2026-06-15 20:06:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
20993,2026-06-15 22:26:00+02:00,2026-06-15 20:26:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
20994,2026-06-15 22:49:00+02:00,2026-06-15 20:49:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
20995,2026-06-15 23:06:00+02:00,2026-06-15 21:06:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
20996,2026-06-15 23:20:00+02:00,2026-06-15 21:20:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
20997,2026-06-15 23:28:00+02:00,2026-06-15 21:28:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
20999,2026-06-16 00:01:00+02:00,2026-06-15 22:01:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21000,2026-06-16 00:13:00+02:00,2026-06-15 22:13:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21001,2026-06-16 00:23:00+02:00,2026-06-15 22:23:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21002,2026-06-16 00:33:00+02:00,2026-06-15 22:33:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21003,2026-06-16 01:11:00+02:00,2026-06-15 23:11:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21004,2026-06-16 01:32:00+02:00,2026-06-15 23:32:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21005,2026-06-16 02:30:00+02:00,2026-06-16 00:30:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21006,2026-06-16 02:36:00+02:00,2026-06-16 00:36:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21007,2026-06-16 03:11:00+02:00,2026-06-16 01:11:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21008,2026-06-16 03:27:00+02:00,2026-06-16 01:27:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21009,2026-06-16 03:37:00+02:00,2026-06-16 01:37:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21010,2026-06-16 03:46:00+02:00,2026-06-16 01:46:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21011,2026-06-16 04:13:00+02:00,2026-06-16 02:13:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21012,2026-06-16 04:24:00+02:00,2026-06-16 02:24:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21013,2026-06-16 04:36:00+02:00,2026-06-16 02:36:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21014,2026-06-16 05:03:00+02:00,2026-06-16 03:03:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21016,2026-06-16 05:22:00+02:00,2026-06-16 03:22:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21017,2026-06-16 05:54:00+02:00,2026-06-16 03:54:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21018,2026-06-16 06:15:00+02:00,2026-06-16 04:15:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21019,2026-06-16 06:24:00+02:00,2026-06-16 04:24:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21020,2026-06-16 06:39:00+02:00,2026-06-16 04:39:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21021,2026-06-16 06:52:00+02:00,2026-06-16 04:52:00+00:00,2026-06-15 22:03:14.140000+02:00,2026-06-15 20:03:14.140000+00:00,-5,5,-12,12
21022,2026-06-16 07:56:00+02:00,2026-06-16 05:56:00+00:00,2026-06-16 07:49:15.150000+02:00,2026-06-16 05:49:15.150000+00:00,-15,15,-12,12
21023,2026-06-16 08:03:00+02:00,2026-06-16 06:03:00+00:00,2026-06-16 07:49:15.150000+02:00,2026-06-16 05:49:15.150000+00:00,-15,15,-12,12
21024,2026-06-16 09:17:00+02:00,2026-06-16 07:17:00+00:00,2026-06-16 07:49:15.150000+02:00,2026-06-16 05:49:15.150000+00:00,-15,15,-12,12
21025,2026-06-16 09:24:00+02:00,2026-06-16 07:24:00+00:00,2026-06-16 07:49:15.150000+02:00,2026-06-16 05:49:15.150000+00:00,-15,15,-12,12
21026,2026-06-16 10:13:00+02:00,2026-06-16 08:13:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21027,2026-06-16 10:17:00+02:00,2026-06-16 08:17:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21028,2026-06-16 10:20:00+02:00,2026-06-16 08:20:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21029,2026-06-16 10:23:00+02:00,2026-06-16 08:23:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21030,2026-06-16 10:29:00+02:00,2026-06-16 08:29:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21031,2026-06-16 10:36:00+02:00,2026-06-16 08:36:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21032,2026-06-16 10:40:00+02:00,2026-06-16 08:40:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21033,2026-06-16 10:46:00+02:00,2026-06-16 08:46:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21034,2026-06-16 10:51:00+02:00,2026-06-16 08:51:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21035,2026-06-16 11:01:00+02:00,2026-06-16 09:01:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21036,2026-06-16 11:28:00+02:00,2026-06-16 09:28:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21037,2026-06-16 11:33:00+02:00,2026-06-16 09:33:00+00:00,2026-06-16 10:01:01.010000+02:00,2026-06-16 08:01:01.010000+00:00,-5,5,-8,8
21038,2026-06-16 11:40:00+02:00,2026-06-16 09:40:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21039,2026-06-16 11:45:00+02:00,2026-06-16 09:45:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21040,2026-06-16 11:50:00+02:00,2026-06-16 09:50:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21041,2026-06-16 11:58:00+02:00,2026-06-16 09:58:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21042,2026-06-16 12:03:00+02:00,2026-06-16 10:03:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21043,2026-06-16 12:06:00+02:00,2026-06-16 10:06:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21044,2026-06-16 12:13:00+02:00,2026-06-16 10:13:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21045,2026-06-16 12:17:00+02:00,2026-06-16 10:17:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21046,2026-06-16 12:25:00+02:00,2026-06-16 10:25:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21047,2026-06-16 12:32:00+02:00,2026-06-16 10:32:00+00:00,2026-06-16 11:39:07.070000+02:00,2026-06-16 09:39:07.070000+00:00,-5,5,-6,6
21048,2026-06-16 13:02:00+02:00,2026-06-16 11:02:00+00:00,2026-06-16 12:58:48.480000+02:00,2026-06-16 10:58:48.480000+00:00,-5,5,-6,6
21049,2026-06-16 13:04:00+02:00,2026-06-16 11:04:00+00:00,2026-06-16 12:58:48.480000+02:00,2026-06-16 10:58:48.480000+00:00,-5,5,-6,6
21051,2026-06-16 13:10:00+02:00,2026-06-16 11:10:00+00:00,2026-06-16 13:07:18.180000+02:00,2026-06-16 11:07:18.180000+00:00,-3,3,-8,8
21052,2026-06-16 13:17:00+02:00,2026-06-16 11:17:00+00:00,2026-06-16 13:07:18.180000+02:00,2026-06-16 11:07:18.180000+00:00,-3,3,-8,8
21053,2026-06-16 13:38:00+02:00,2026-06-16 11:38:00+00:00,2026-06-16 13:33:53.530000+02:00,2026-06-16 11:33:53.530000+00:00,-5,5,-12,12
21054,2026-06-16 13:48:00+02:00,2026-06-16 11:48:00+00:00,2026-06-16 13:44:10.100000+02:00,2026-06-16 11:44:10.100000+00:00,-3,3,-20,20
21055,2026-06-16 13:59:00+02:00,2026-06-16 11:59:00+00:00,2026-06-16 13:44:10.100000+02:00,2026-06-16 11:44:10.100000+00:00,-3,3,-20,20
21056,2026-06-16 14:02:00+02:00,2026-06-16 12:02:00+00:00,2026-06-16 13:44:10.100000+02:00,2026-06-16 11:44:10.100000+00:00,-3,3,-20,20
21057,2026-06-16 14:08:00+02:00,2026-06-16 12:08:00+00:00,2026-06-16 13:44:10.100000+02:00,2026-06-16 11:44:10.100000+00:00,-3,3,-20,20
21058,2026-06-16 14:24:00+02:00,2026-06-16 12:24:00+00:00,2026-06-16 13:44:10.100000+02:00,2026-06-16 11:44:10.100000+00:00,-3,3,-20,20
21059,2026-06-16 14:44:00+02:00,2026-06-16 12:44:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21060,2026-06-16 14:55:00+02:00,2026-06-16 12:55:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21061,2026-06-16 14:58:00+02:00,2026-06-16 12:58:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21062,2026-06-16 15:01:00+02:00,2026-06-16 13:01:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21063,2026-06-16 15:07:00+02:00,2026-06-16 13:07:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21064,2026-06-16 15:09:00+02:00,2026-06-16 13:09:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21065,2026-06-16 15:11:00+02:00,2026-06-16 13:11:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21066,2026-06-16 15:15:00+02:00,2026-06-16 13:15:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21067,2026-06-16 15:22:00+02:00,2026-06-16 13:22:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21071,2026-06-16 15:31:00+02:00,2026-06-16 13:31:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21073,2026-06-16 15:39:00+02:00,2026-06-16 13:39:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21074,2026-06-16 15:44:00+02:00,2026-06-16 13:44:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21075,2026-06-16 15:47:00+02:00,2026-06-16 13:47:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21076,2026-06-16 15:54:00+02:00,2026-06-16 13:54:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21077,2026-06-16 16:03:00+02:00,2026-06-16 14:03:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21078,2026-06-16 16:11:00+02:00,2026-06-16 14:11:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21079,2026-06-16 16:32:00+02:00,2026-06-16 14:32:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21080,2026-06-16 16:43:00+02:00,2026-06-16 14:43:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21081,2026-06-16 16:49:00+02:00,2026-06-16 14:49:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21082,2026-06-16 16:56:00+02:00,2026-06-16 14:56:00+00:00,2026-06-16 14:42:49.490000+02:00,2026-06-16 12:42:49.490000+00:00,-3,3,-10,10
21083,2026-06-16 17:30:00+02:00,2026-06-16 15:30:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21084,2026-06-16 17:39:00+02:00,2026-06-16 15:39:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21085,2026-06-16 17:46:00+02:00,2026-06-16 15:46:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21086,2026-06-16 17:49:00+02:00,2026-06-16 15:49:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21087,2026-06-16 17:56:00+02:00,2026-06-16 15:56:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21088,2026-06-16 18:00:00+02:00,2026-06-16 16:00:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21089,2026-06-16 18:03:00+02:00,2026-06-16 16:03:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21090,2026-06-16 18:08:00+02:00,2026-06-16 16:08:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21091,2026-06-16 18:12:00+02:00,2026-06-16 16:12:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21092,2026-06-16 18:21:00+02:00,2026-06-16 16:21:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21093,2026-06-16 18:29:00+02:00,2026-06-16 16:29:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21094,2026-06-16 18:34:00+02:00,2026-06-16 16:34:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21095,2026-06-16 18:44:00+02:00,2026-06-16 16:44:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21096,2026-06-16 18:53:00+02:00,2026-06-16 16:53:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21097,2026-06-16 19:05:00+02:00,2026-06-16 17:05:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21098,2026-06-16 19:12:00+02:00,2026-06-16 17:12:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21099,2026-06-16 19:21:00+02:00,2026-06-16 17:21:00+00:00,2026-06-16 17:27:17.170000+02:00,2026-06-16 15:27:17.170000+00:00,-10,10,-10,10
21100,2026-06-16 19:39:00+02:00,2026-06-16 17:39:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21101,2026-06-16 19:40:00+02:00,2026-06-16 17:40:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21102,2026-06-16 19:53:00+02:00,2026-06-16 17:53:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21103,2026-06-16 19:59:00+02:00,2026-06-16 17:59:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21104,2026-06-16 20:03:00+02:00,2026-06-16 18:03:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21105,2026-06-16 20:06:00+02:00,2026-06-16 18:06:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21108,2026-06-16 20:10:00+02:00,2026-06-16 18:10:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21109,2026-06-16 20:14:00+02:00,2026-06-16 18:14:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21110,2026-06-16 20:32:00+02:00,2026-06-16 18:32:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21111,2026-06-16 21:50:00+02:00,2026-06-16 19:50:00+00:00,2026-06-16 19:33:45.450000+02:00,2026-06-16 17:33:45.450000+00:00,-3,3,-8,8
21112,2026-06-16 21:57:00+02:00,2026-06-16 19:57:00+00:00,2026-06-16 21:52:22.220000+02:00,2026-06-16 19:52:22.220000+00:00,-5,5,-10,10
21113,2026-06-16 22:03:00+02:00,2026-06-16 20:03:00+00:00,2026-06-16 21:52:22.220000+02:00,2026-06-16 19:52:22.220000+00:00,-5,5,-10,10
21115,2026-06-16 22:10:00+02:00,2026-06-16 20:10:00+00:00,2026-06-16 21:52:22.220000+02:00,2026-06-16 19:52:22.220000+00:00,-5,5,-10,10
21116,2026-06-16 22:12:00+02:00,2026-06-16 20:12:00+00:00,2026-06-16 21:52:22.220000+02:00,2026-06-16 19:52:22.220000+00:00,-5,5,-10,10
21117,2026-06-16 22:38:00+02:00,2026-06-16 20:38:00+00:00,2026-06-16 22:34:10.100000+02:00,2026-06-16 20:34:10.100000+00:00,-5,5,-10,10
21118,2026-06-16 22:47:00+02:00,2026-06-16 20:47:00+00:00,2026-06-16 22:34:10.100000+02:00,2026-06-16 20:34:10.100000+00:00,-5,5,-10,10
21119,2026-06-16 22:48:00+02:00,2026-06-16 20:48:00+00:00,2026-06-16 22:34:10.100000+02:00,2026-06-16 20:34:10.100000+00:00,-5,5,-10,10
21120,2026-06-16 23:08:00+02:00,2026-06-16 21:08:00+00:00,2026-06-16 23:04:42.420000+02:00,2026-06-16 21:04:42.420000+00:00,-3,3,-10,10
21121,2026-06-16 23:17:00+02:00,2026-06-16 21:17:00+00:00,2026-06-16 23:04:42.420000+02:00,2026-06-16 21:04:42.420000+00:00,-3,3,-10,10
21122,2026-06-16 23:22:00+02:00,2026-06-16 21:22:00+00:00,2026-06-16 23:04:42.420000+02:00,2026-06-16 21:04:42.420000+00:00,-3,3,-10,10
